# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 3.3184445929091044,2.2527566587952466,0.6632920402413642,-0.49916618092517684,-43.52159506473539,0.0,-0.15488651846724438,-6.456339840910566,-5.858867118625451,1.3515032482157794
 3.33582732137559,2.2641356550752256,0.6546150854233417,-0.4991710498586047,-43.62307582231995,0.0,-0.15646573773328487,-6.391175566529608,-5.83802236686929,1.1991645498203134
 3.3532675393938804,2.2754004549383873,0.6459093488021503,-0.4991759054881703,-43.72457468640436,0.0,-0.15816881332009353,-6.322358870937812,-5.8198162418588675,1.043916136330863
 3.3707650969062533,2.2865494594826568,0.6371749049194917,-0.49918075002653267,-43.82613619132905,0.0,-0.16000339713265713,-6.249867302323029,-5.804324680909117,0.8853556239947538
 3.38831984175009,2.2975810688034013,0.6284118293304334,-0.4991855858352075,-43.92780680823242,0.0,-0.16197785061322362,-6.17368360065374,-5.791631710275998,0.7230507048682555
 3.4059316194872262,2.3084936820240847,0.619620198685174,-0.49919041544121756,-44.02963511553949,0.0,-0.16410132037754804,-6.093796184572429,-5.78183013815563,0.5565350793463907
 3.4236002732174575,2.319285697327148,0.6108000908183454,-0.49919524155580175,-44.13167198523973,0.0,-0.16638382419479353,-6.010199638332943,-5.775022322479098,0.3853047198997002
 3.441325643374547,2.3299555119851987,0.6019515848465005,-0.4992000671030223,-44.233970786815156,0.0,-0.16883634759498325,-5.922895242906295,-5.771321031313254,0.2088131944801369
 3.459107567502845,2.3405015223926022,0.5930747612751665,-0.4992048952232023,-44.33658761083744,0.0,-0.17147095369463514,-5.831891515462465,-5.77085040302148,0.02646666853252277
 3.4769458800124275,2.3509221240975715,0.584169702115685,-0.4992097293226488,-44.439581514540045,0.0,-0.17430090690510644,-5.737204801489781,-5.773747020480446,-0.16238180923280424
 3.4948404119103644,2.3612157118348756,0.5752364910138177,-0.49921457307845124,-44.54301479199703,0.0,-0.1773408146638073,-5.6388598524019615,-5.780161115525824,-0.35843882823879863
 3.5127909905054118,2.37138067955927,0.5662752133905604,-0.4992194304939972,-44.64695327197769,0.0,-0.18060678805632888,-5.536890450031774,-5.790257925687806,-0.5624782570946032
 3.5307974390830954,2.3814154204798057,0.5572859565973652,-0.4992243059153847,-44.751466646770844,0.0,-0.18411662551828714,-5.4313400388748505,-5.804219213037092,-0.7753493027263987
 3.5488595765477027,2.3913183270951506,0.548268810086824,-0.4992292040856337,-44.85662883599028,0.0,-0.1878900228492394,-5.322262379000228,-5.822244982107185,-0.9979864844575842
 3.566977217027249,2.4010877912300965,0.5392238656007659,-0.4992341301986483,-44.962518389799,0.0,-0.1919488141398507,-5.2097222089187625,-5.844555417039779,-1.2314205570963197
 3.5851501694369188,2.4107222040734437,0.5301512173784613,-0.4992390899277936,-45.069218936685374,0.0,-0.19631724941279458,-5.093795899194312,-5.8713930725753425,-1.476791163624202
 3.603378236995837,2.4202199562174607,0.5210509623863077,-0.499244089519587,-45.17681968175837,0.0,-0.2010223137766223,-4.9745721318838685,-5.903025360488618,-1.7353615686923978
 3.621661216691325,2.429579437699181,0.5119232005727149,-0.4992491358421945,-45.28541596230262,0.0,-0.20609409671782516,-4.852152564899301,-5.939747369027029,-2.008535214173767
 3.6399988986838303,2.4387990380437716,0.5027680351507261,-0.4992542364804072,-45.395109868671625,0.0,-0.21156622054732543,-4.726652475111494,-5.981885083067515,-2.2978757106654406
 3.65839106564482,2.4478771463103115,0.4935855729123547,-0.4992593998220844,-45.50601093950387,0.0,-0.21747633830171667,-4.598201385075033,-6.02979904801142,-2.6051288597767073
